clnt_id,clnt_gender,clnt_age,clnt_device,clnt_device_get,has_car,has_estate,clnt_children,clnt_income,clnt_pick,clnt_fortune,clnt_status,clnt_system,spend_last,spend_level,spend_points,manager_contact,is_premium
2853,0,36,m4Onx$jC_+,Wlb9y8b5EujLakHZQZ0D,1,0,0,30000,6,21,18,2,1428,400,287,7227,1
2854,1,27,K*)FJ)edcZ,bDs6Xe2iNTT7AkzC2PVT,1,0,2,500000,5,22,16,1,1428,2000,12,7227,1
2859,1,22,YBjx-RAB9!,i9jqpetwkZDeguJpCWVc,1,0,0,160000,0,27,24,1,1428,900,0,7227,1
2864,0,24,&qrVc7H^jE,4tn4ahgRkWMzsSCk5tnp,0,0,0,70000,3,23,12,1,1428,1270,109,7122,1
2865,1,21,$pffcP&pkj,qhf9RhOTHsX15m3UzA94,0,0,0,140000,6,24,9,3,1428,400,51,7227,1
2868,0,25,vJ#XVpcNy6,SYy2B7hNPyV792L5eCqu,1,1,0,30000,8,27,6,1,1428,430,46,7227,1
2871,1,35,rreI!9jkPq,i9jqpetwkZDeguJpCWVc,1,0,0,250000,0,21,15,1,1428,3150,61,7227,1
2876,1,26,m4Onx$jC_+,KO2noblmhQcxUA5YXty0,,0,2,290000,3,26,16,1,1428,800,82,7227,1
2880,1,26,4aQwCtPL4(,pup1FL83CRpbaMg9C534,1,0,1,310000,8,21,3,2,1428,1600,38,7227,1
2887,1,24,6J4&mF&#tl,vtFJx028ksA5j1r4Gevb,1,0,0,270000,5,28,3,2,1428,2320,0,7227,1
2888,1,1900,^+3(I8C%&b,RD8BUJjq4e1qknku300N,0,0,0,110000,6,29,17,2,1428,150,7,7228,1
2895,0,25,^+3(I8C%&b,Jsdxxb8QCqG5031DdLI5,0,0,0,80000,2,27,6,1,1428,900,285,7227,1
2899,1,24,yJrFzC0McE,2gvyGkNTz6z7lM5GuVPN,0,0,1,90000,2,31,16,1,1428,200,196,7227,1
2906,0,26,gTkSzDk+OA,YEKQrtjpUQRrhKaT6YRU,1,0,0,380000,6,20,6,1,1428,151,476,7242,1
2910,1,42,Nljw_d_PZV,DLtGblMWq46ducD1uhFp,0,,1,4000000,9,15,0,1,1428,620,82,7227,1
2913,1,36,&qrVc7H^jE,4NcOXE1hJebOzWNFGD3a,0,0,2,220000,0,18,15,1,1428,400,98,7227,1
2916,1,23,C_QpEX%9CB,Xlh4OkBJvFkCElKYmKNQ,0,,0,80000,0,21,18,1,1428,1000,190,7227,1
2918,0,25,vB5-)b$ZR+,YEKQrtjpUQRrhKaT6YRU,0,0,1,70000,1,23,20,1,1428,1500,0,7227,1
2929,1,23,xAZj4fx97F,4CdUr2g9UqwFuqdVaWdO,1,1,1,340000,8,25,4,2,1428,130,283,7229,1
2933,0,31,sO@*%lun08,JZxqPj2lkI5WfrXtLR8h,0,1,0,20000,1,20,13,2,1428,450,240,7227,1
2943,0,25,vJ#XVpcNy6,DUPFnmZiv2kqwJJgYK0p,1,0,0,210000,6,21,3,1,1428,500,17,7227,1
2946,0,23,!Zusbz4GJ@,"",0,0,0,360000,9,24,18,2,1428,400,223,7229,1
2948,1,23,_cbxM0a-Yi,jEt2cvpo9kv8BjV7S6ay,0,0,0,50000,8,26,10,1,1428,2000,188,7227,1
2965,1,25,+qOE#oK7Bu,xr1OdesOO44Ufzhxxw59,1,0,1,70000,3,25,15,2,1428,450,157,7227,1
2978,0,37,C_QpEX%9CB,vgIXi0LgoZHQ71Mmekm1,0,0,0,320000,2,29,20,1,1428,120,36,7227,1
2985,1,27,ghOfqAzHdO,a25dNMsZKjRHnhp7WJkD,0,1,1,290000,2,27,15,1,1428,195,60,7228,1
2986,1,27,4aQwCtPL4(,Wlb9y8b5EujLakHZQZ0D,1,0,0,110000,6,28,18,1,1428,234,242,7227,1
2987,1,23,jso!fQ*Q7x,2gvyGkNTz6z7lM5GuVPN,1,0,1,0,4,29,0,1,1428,300,145,7232,1
2991,0,25,$pffcP&pkj,Xlh4OkBJvFkCElKYmKNQ,0,0,0,17000000,8,24,15,3,1428,500,39,7227,1
2999,1,20,4(*Kax8&YS,nrQMSSqhv27ILkeKQI8X,1,0,0,330000,8,32,23,2,1428,1770,78,7233,1
3000,1,25,4!5PbGR!VN,TM4ptl78Lwzhng7PAY4G,1,0,0,320000,3,6,0,2,1428,850,60,7227,1
3007,1,23,sUse$3S4Z%,DAHGwLtn4JPcATVSWFHk,0,0,0,300000,7,13,4,2,1428,120,31,7227,1
3015,1,28,+qOE#oK7Bu,hpPCHpM0tO0AhtuGoypP,0,,0,310000,1,12,3,1,1428,506,51,7227,1
3024,1,48,y3FVI6dzfi,vgIXi0LgoZHQ71Mmekm1,0,,0,190000,9,12,0,1,1428,1100,20,7227,1
3026,1,1903,py_Z4O$Gg+,C6o0rm2Kne9WJe6IrQhX,1,0,1,90000,2,14,2,2,1428,5597,50,7227,1
3029,1,25,yJrFzC0McE,jEt2cvpo9kv8BjV7S6ay,1,0,0,120000,0,17,3,1,1428,400,158,7227,1
3030,1,24,sO@*%lun08,pup1FL83CRpbaMg9C534,0,0,0,120000,8,9,6,1,1428,800,0,7227,1
3041,0,27,py_Z4O$Gg+,DB4FszVdkc5Qli9kSmrp,1,0,0,20000,2,11,5,1,1428,500,112,7227,1
3042,1,28,nR4%tYIRXv,Jw5OmlNzw1TWSySS8Kz6,1,0,0,100000,8,12,6,1,1428,3000,30,7227,1
3047,0,32,ghOfqAzHdO,4NcOXE1hJebOzWNFGD3a,1,0,1,160000,0,17,4,1,1428,3180,0,7228,1
3048,0,25,&qrVc7H^jE,pup1FL83CRpbaMg9C534,1,0,0,320000,7,18,6,1,1428,600,138,7227,1
3051,1,20,6J4&mF&#tl,"",0,0,0,30000,5,12,3,1,1428,740,201,7122,1
3052,0,24,tyOjI2@FcB,Jsdxxb8QCqG5031DdLI5,0,0,0,180000,2,13,10,1,1428,1000,354,7122,1
3057,1,23,sO@*%lun08,yhUtC1GSVpWWNPCI9EYo,1,0,0,280000,1,18,15,1,1428,200,0,7228,1
3058,1,33,@bM12Da%6&,Y7jY0XTUnViV2gtx79xG,0,0,1,190000,8,19,18,1,1428,260,55,7229,1
3066,1,32,SSbZb5Hpun,DB4FszVdkc5Qli9kSmrp,0,0,0,220000,6,18,6,1,1428,630,29,7122,1
3069,1,40,IgSHlRCsd#,0AjfBYGThrZ4OWmX9WCv,0,0,0,200000,6,21,3,1,1428,570,359,7228,1
3074,1,28,$pffcP&pkj,pup1FL83CRpbaMg9C534,0,,1,200000,4,17,14,2,1423,70,121,7228,1
3078,1,28,(O@$+)2-Iq,NJRRltMExbMcFROsvdGD,0,0,1,290000,4,21,12,2,1428,660,52,7227,1
3085,1,29,_)nAgN9)Gz,AACwntwTHc6JRW83FHAG,0,0,0,190000,1,19,7,1,1428,600,107,7227,1
3092,1,27,T+BA%psI8c,nrQMSSqhv27ILkeKQI8X,0,,0,90000,5,17,15,1,1428,700,120,7228,1
3096,0,44,R6B&KN5OOi,bDs6Xe2iNTT7AkzC2PVT,1,0,1,70000,6,21,9,2,1428,1320,300,7228,1
3099,0,38,exk&etBeLF,DB4FszVdkc5Qli9kSmrp,0,1,0,130000,6,24,3,2,1428,800,130,7227,1
3101,0,20,m4Onx$jC_+,Jsdxxb8QCqG5031DdLI5,0,0,0,70000,9,8,5,1,1428,1000,146,7227,1
3106,1,20,)!%OA9qpZP,TM4ptl78Lwzhng7PAY4G,,0,0,280000,8,13,12,1,1428,400,154,7228,1
3110,0,26,ghOfqAzHdO,noI8N7cvgfYPRswJVqSt,1,0,0,350000,3,8,6,2,1428,500,174,7227,1
3113,1,31,KnasAzg4Vf,a25dNMsZKjRHnhp7WJkD,1,0,0,90000,0,11,0,1,1428,4100,0,7227,1
3114,1,42,"",Y7jY0XTUnViV2gtx79xG,0,0,0,330000,3,12,6,1,1428,2000,260,7227,1
3116,1,28,tZet+bbIC_,DAHGwLtn4JPcATVSWFHk,1,,1,300000,6,14,8,1,1428,600,80,7227,1
3118,1,23,4(*Kax8&YS,jEt2cvpo9kv8BjV7S6ay,0,1,0,240000,2,16,14,2,1428,5000,243,7227,1
3119,0,28,rreI!9jkPq,TM4ptl78Lwzhng7PAY4G,1,0,1,330000,0,17,8,1,1428,2000,25,7230,1
3122,1,23,^+3(I8C%&b,zPz024CQIonY5H9jYIve,0,0,1,4000000,4,11,9,1,1428,1200,195,7227,1
3132,1,25,T+BA%psI8c,qhf9RhOTHsX15m3UzA94,1,0,0,210000,3,12,0,1,1428,2000,16,7228,1
3133,1,35,)!%OA9qpZP,NW1ON108010azsYbnTXl,0,0,0,290000,3,13,0,1,1428,850,84,7227,1
3134,1,32,Y1+5*e_(9D,JZxqPj2lkI5WfrXtLR8h,1,0,0,220000,2,14,12,2,1428,2203,398,7122,1
3138,1,42,sUse$3S4Z%,nrQMSSqhv27ILkeKQI8X,1,0,0,190000,7,18,6,1,1428,880,102,7230,1
3139,1,27,Y1+5*e_(9D,jEt2cvpo9kv8BjV7S6ay,1,0,0,80000,6,19,4,1,1428,990,0,7227,1
3140,1,28,+d)U@Ozdq@,ZRg0ZwLzu2FL5jted9eX,0,0,0,210000,7,11,5,1,1428,830,100,7228,1
3141,0,24,cN50%TMttL,b2ZbgyfuDZYdwsGZq0N9,0,0,0,20000,5,12,9,1,1428,2900,178,7227,1
3149,0,1900,WUn^8@yRRZ,hpPCHpM0tO0AhtuGoypP,0,0,0,380000,2,20,9,1,1428,500,1,7228,1
3151,1,24,IgSHlRCsd#,bDs6Xe2iNTT7AkzC2PVT,1,0,1,220000,5,13,5,1,1428,1200,11,7227,1
3155,1,27,SSbZb5Hpun,"",1,0,0,140000,5,17,10,1,1428,800,68,7227,1
3159,1,27,m1o4W&JCvy,rwanDIFAePDVZahjv9Cg,0,0,1,140000,1,21,9,1,1428,1150,14,7227,1
3168,1,37,"","",1,0,0,300000,5,21,18,1,1428,580,33,7227,1
3169,1,23,nR4%tYIRXv,DB4FszVdkc5Qli9kSmrp,0,0,0,210000,7,22,1,2,1428,600,78,7233,1
3172,0,25,&UiIgr6b05,Y7jY0XTUnViV2gtx79xG,0,0,0,300000,9,16,4,1,1428,1387,96,7227,1
3173,0,22,T+BA%psI8c,DAHGwLtn4JPcATVSWFHk,0,0,0,500000,2,17,11,1,1428,500,30,7227,1
3174,,26,Nljw_d_PZV,C55OgTGl37GGqJVFyeYQ,,0,1,220000,3,18,6,1,1428,1240,10,7228,1
3178,1,24,sUse$3S4Z%,yhUtC1GSVpWWNPCI9EYo,1,0,1,270000,6,22,10,1,1428,1100,127,7227,1
3181,0,22,m4Onx$jC_+,DLtGblMWq46ducD1uhFp,0,0,0,120000,7,16,13,1,1428,1100,51,7227,1
3187,0,26,tZet+bbIC_,a25dNMsZKjRHnhp7WJkD,0,1,0,320000,4,22,19,1,1428,950,18,7227,1
3188,1,26,&qrVc7H^jE,YEKQrtjpUQRrhKaT6YRU,0,,0,250000,2,23,14,2,1428,1500,195,7228,1
3206,1,27,(O@$+)2-Iq,yhUtC1GSVpWWNPCI9EYo,0,0,2,120000,5,14,0,1,1428,1500,51,7227,1
3209,1,24,sUse$3S4Z%,TM4ptl78Lwzhng7PAY4G,0,0,0,150000,3,17,13,1,1428,800,81,7227,1
3211,1,22,"",JZ0KLFgkXP3A9WMANoni,0,0,1,220000,3,10,1,1,1428,1750,93,7227,1
3215,0,23,)!%OA9qpZP,C55OgTGl37GGqJVFyeYQ,1,,1,300000,3,14,9,1,1428,836,90,7227,1
3218,1,31,py_Z4O$Gg+,4NcOXE1hJebOzWNFGD3a,1,1,0,390000,4,17,5,1,1428,2000,53,7230,1
3220,1,21,4(*Kax8&YS,U5K7lQEiD5wBoxQfY6Tz,1,0,0,30000,6,10,0,1,1428,3000,48,7227,1
3221,0,23,KnasAzg4Vf,Xlh4OkBJvFkCElKYmKNQ,,1,0,140000,6,11,9,1,1428,330,175,7227,1
3224,1,21,_)nAgN9)Gz,Jsdxxb8QCqG5031DdLI5,1,1,0,160000,0,14,4,1,1428,200,198,7227,1
3225,0,23,K*)FJ)edcZ,xwVatkCS227il3xATBFE,0,0,0,290000,4,15,0,2,1428,300,238,7229,1
3226,1,23,A&D5V21q5$,rwanDIFAePDVZahjv9Cg,1,0,0,240000,1,16,10,1,1428,400,69,7228,1
3228,0,26,+d)U@Ozdq@,2gvyGkNTz6z7lM5GuVPN,1,0,0,250000,1,18,6,1,1428,800,192,7122,1
3231,1,28,-(Tu#R_@lh,yHrDLKQ3V9TnmM5OZdNu,1,1,1,340000,1,12,3,2,1428,1200,139,7229,1
3232,1,24,UaSer)d$CZ,rwanDIFAePDVZahjv9Cg,0,1,0,70000,4,13,8,1,1428,1000,18,7233,1
3235,0,28,4(*Kax8&YS,pup1FL83CRpbaMg9C534,0,1,0,290000,5,16,3,1,1395,713,92,7228,1
3243,0,28,cN50%TMttL,ZRg0ZwLzu2FL5jted9eX,0,0,1,200000,1,15,3,1,1428,3250,144,7227,1
3249,1,26,sUse$3S4Z%,0AjfBYGThrZ4OWmX9WCv,1,0,0,70000,9,21,15,2,1392,1000,8,7228,1
3250,1,27,C_QpEX%9CB,zY5grwt3TK2vXDNOXNtQ,1,0,0,230000,7,13,0,2,1428,500,244,7227,1
3251,0,31,vB5-)b$ZR+,JZ0KLFgkXP3A9WMANoni,1,0,0,320000,0,14,3,1,1428,1148,73,7227,1
3253,1,38,T+BA%psI8c,zPz024CQIonY5H9jYIve,1,1,0,150000,7,16,5,1,1428,724,142,7227,1
3254,1,27,)!%OA9qpZP,ZRg0ZwLzu2FL5jted9eX,1,1,0,360000,0,17,7,1,1428,3000,15,7227,1
3255,1,28,@bM12Da%6&,AACwntwTHc6JRW83FHAG,1,0,0,370000,8,18,15,1,1428,70,40,7240,1
3258,1,23,py_Z4O$Gg+,6153L0t8XPPwrqlaHrPc,0,0,1,240000,9,21,3,2,1428,1600,156,7227,1
3261,1,41,UaSer)d$CZ,AACwntwTHc6JRW83FHAG,,0,1,380000,1,15,6,1,1428,3890,196,7227,1
3266,1,24,WUn^8@yRRZ,duj1wNy6PQygCaQYt6ze,0,0,0,90000,1,20,6,1,1428,1000,126,7227,1
3268,1,45,R6B&KN5OOi,Y7jY0XTUnViV2gtx79xG,0,0,1,36000000,2,22,12,2,1428,460,104,7227,1
3271,0,29,y3FVI6dzfi,2gvyGkNTz6z7lM5GuVPN,1,0,0,40000,7,16,7,1,1428,400,54,7122,1
3272,0,31,gTkSzDk+OA,Y7jY0XTUnViV2gtx79xG,,0,0,23000000,1,17,8,2,1428,600,137,7227,1
3281,1,22,Nljw_d_PZV,JZ0KLFgkXP3A9WMANoni,1,0,0,60000,8,17,0,1,1428,305,28,7227,1
3284,0,31,C_QpEX%9CB,RD8BUJjq4e1qknku300N,1,0,0,50000,6,20,4,1,1428,1600,61,7228,1
3288,0,24,xAZj4fx97F,jEt2cvpo9kv8BjV7S6ay,1,0,0,130000,5,24,0,2,1428,800,29,7227,1
3291,0,30,&qrVc7H^jE,TM4ptl78Lwzhng7PAY4G,0,0,0,10000000,6,18,15,1,1428,14250,49,7122,1
3297,0,22,jso!fQ*Q7x,TM4ptl78Lwzhng7PAY4G,0,,1,60000,1,24,9,1,1428,750,101,7227,1
3298,0,1996,^+3(I8C%&b,nBFBZ7ZONkLc6OswKgos,0,0,0,140000,4,25,23,2,1428,3940,75,7227,1
3299,1,23,$pffcP&pkj,DAHGwLtn4JPcATVSWFHk,1,0,1,80000,2,26,23,1,1428,1000,5,7228,1
3306,1,29,vJ#XVpcNy6,JZ0KLFgkXP3A9WMANoni,0,0,0,80000,5,15,6,2,1428,1480,1,7227,1
3307,1,29,&qrVc7H^jE,rwanDIFAePDVZahjv9Cg,0,0,0,290000,7,16,11,1,1428,300,39,7227,1
3309,0,24,IgSHlRCsd#,JZxqPj2lkI5WfrXtLR8h,0,0,0,250000,9,18,15,2,1428,350,371,7227,1
3310,1,23,_)nAgN9)Gz,6153L0t8XPPwrqlaHrPc,1,,0,300000,1,10,0,2,1428,1594,0,7227,1
3311,0,31,zzhjn9-Ew-,EAE3RcxIwQfn3oIbcXZN,0,0,0,220000,7,11,0,1,1428,600,182,7228,1
3314,1,24,jso!fQ*Q7x,Jsdxxb8QCqG5031DdLI5,0,0,0,40000,7,14,10,2,1428,960,162,7227,1
3321,0,30,Y1+5*e_(9D,4tn4ahgRkWMzsSCk5tnp,1,0,0,200000,1,12,9,1,1428,3000,358,7227,1
3338,1,1990,"",0AjfBYGThrZ4OWmX9WCv,0,0,0,10000,5,20,18,1,1428,1000,122,7228,1
3341,1,1991,&qrVc7H^jE,u6H8Em4pxxagN7S8TAR5,1,0,0,190000,4,14,9,2,1428,10400,112,7227,1
3345,0,21,K*)FJ)edcZ,AtzkQytHAijh7cklGMUl,0,0,0,170000,8,18,15,1,1428,400,22,7227,1
3346,1,21,tyOjI2@FcB,DUPFnmZiv2kqwJJgYK0p,0,0,1,30000,4,19,2,1,1428,400,75,7227,1
3350,0,53,zzhjn9-Ew-,YEKQrtjpUQRrhKaT6YRU,1,0,0,360000,9,14,4,2,1428,400,0,7236,1
3354,0,24,SSbZb5Hpun,hpPCHpM0tO0AhtuGoypP,1,0,1,0,1,18,6,2,1428,60000,0,7227,1
3373,0,34,UaSer)d$CZ,apqNDBwDXCytWs6F1c29,1,1,1,320000,5,19,10,1,1428,2100,367,7227,1
3376,0,23,_cbxM0a-Yi,KO2noblmhQcxUA5YXty0,0,0,0,90000,9,22,10,1,1428,440,0,7227,1
3377,0,22,vB5-)b$ZR+,2gvyGkNTz6z7lM5GuVPN,0,,1,10000,5,23,19,1,1423,400,45,7238,1
3383,1,25,NMZa(_ZevK,"",1,0,0,160000,6,20,3,1,1428,1500,188,7228,1
3387,1,1948,rcJgTotoi8,4NcOXE1hJebOzWNFGD3a,0,0,0,270000,0,24,3,3,1428,800,15,7227,1
3389,1,21,&UiIgr6b05,xwVatkCS227il3xATBFE,0,0,0,140000,9,26,9,1,1428,4303,3,7227,1
3392,1,21,yJrFzC0McE,SYy2B7hNPyV792L5eCqu,0,0,0,150000,1,20,12,1,1428,800,98,7227,1
3396,0,34,cN50%TMttL,0AjfBYGThrZ4OWmX9WCv,1,0,1,370000,3,24,12,1,1428,430,79,7122,1
3404,1,24,-(Tu#R_@lh,4CdUr2g9UqwFuqdVaWdO,0,0,1,50000,3,14,2,1,1428,400,160,7122,1
3406,1,29,K*)FJ)edcZ,AACwntwTHc6JRW83FHAG,1,0,1,380000,1,16,14,2,1428,600,243,7228,1
3409,0,1954,R6B&KN5OOi,rwanDIFAePDVZahjv9Cg,1,0,1,170000,7,19,8,2,1428,950,153,7227,1
3412,1,22,-(Tu#R_@lh,a25dNMsZKjRHnhp7WJkD,0,0,0,360000,6,13,6,2,1428,2283,40,7227,1
3416,0,24,C_QpEX%9CB,4tn4ahgRkWMzsSCk5tnp,0,,0,120000,5,17,16,1,1428,720,239,7227,1
3432,1,23,exk&etBeLF,TM4ptl78Lwzhng7PAY4G,,1,0,240000,4,15,12,1,1428,250,168,7227,1
3440,0,21,"","",0,0,0,50000,6,14,10,1,1428,960,288,7228,1
3442,0,30,jso!fQ*Q7x,KO2noblmhQcxUA5YXty0,1,0,0,330000,8,16,2,1,1428,470,1,7227,1
3447,1,30,N)Eb*EJXD4,U5K7lQEiD5wBoxQfY6Tz,1,0,0,140000,0,21,3,1,1428,5760,95,7228,1
3451,1,25,&UiIgr6b05,qhf9RhOTHsX15m3UzA94,0,0,0,270000,0,16,11,1,1428,1350,60,7227,1
3460,0,24,cN50%TMttL,RD8BUJjq4e1qknku300N,1,0,0,100000,2,16,4,1,1428,200,17,7228,1
3471,0,21,yJrFzC0McE,JZ0KLFgkXP3A9WMANoni,1,0,1,100000,3,18,15,2,1428,1322,154,7227,1
3472,1,25,exk&etBeLF,b2ZbgyfuDZYdwsGZq0N9,1,0,2,110000,1,19,14,1,1428,880,75,7229,1
3473,1,22,m4Onx$jC_+,apqNDBwDXCytWs6F1c29,0,1,0,260000,7,20,13,1,1428,500,25,7228,1
3476,,26,!Zusbz4GJ@,duj1wNy6PQygCaQYt6ze,0,0,0,280000,3,23,3,1,1428,1500,12,7227,1
3477,0,37,m4Onx$jC_+,nrQMSSqhv27ILkeKQI8X,1,0,0,80000,0,24,21,1,1428,1000,74,7227,1
3478,1,31,4(*Kax8&YS,nBFBZ7ZONkLc6OswKgos,1,0,1,500000,2,25,3,1,1358,500,2,7227,1
3479,1,31,fXm+BayjVA,U5K7lQEiD5wBoxQfY6Tz,0,0,0,0,2,26,21,2,1428,900,0,7228,1
3486,1,1900,xAZj4fx97F,i9jqpetwkZDeguJpCWVc,1,0,0,300000,7,24,6,1,1428,600,11,7227,1
3494,0,26,y3FVI6dzfi,bDs6Xe2iNTT7AkzC2PVT,,0,0,160000,5,23,21,2,1428,90,92,7230,1
3498,1,23,"",zPz024CQIonY5H9jYIve,1,0,0,170000,5,27,15,2,1428,2000,122,7227,1
3499,1,25,4!5PbGR!VN,duj1wNy6PQygCaQYt6ze,1,0,0,360000,7,28,27,1,1428,800,0,7227,1
3505,0,24,WUn^8@yRRZ,rwanDIFAePDVZahjv9Cg,1,0,1,70000,7,16,1,1,1428,300,70,7227,1
3506,0,24,_)nAgN9)Gz,hpPCHpM0tO0AhtuGoypP,0,1,0,300000,4,17,4,2,1428,900,0,7227,1
3513,0,38,_cbxM0a-Yi,i9jqpetwkZDeguJpCWVc,0,0,0,200000,8,15,3,1,1428,800,239,7227,1
3514,0,23,rcJgTotoi8,yHrDLKQ3V9TnmM5OZdNu,1,0,0,310000,9,16,10,1,1428,620,163,7227,1
3518,1,36,@bM12Da%6&,AACwntwTHc6JRW83FHAG,0,0,1,100000,0,20,18,2,1428,100,14,7227,1
3520,1,22,4!5PbGR!VN,yhUtC1GSVpWWNPCI9EYo,0,0,0,340000,4,13,10,1,1428,315,262,7122,1
3522,1,22,m4Onx$jC_+,b2ZbgyfuDZYdwsGZq0N9,0,,0,270000,4,15,12,2,1428,300,21,7122,1
3523,0,29,tyOjI2@FcB,noI8N7cvgfYPRswJVqSt,0,0,0,220000,8,16,3,1,1428,2700,69,7227,1
3528,1,38,4aQwCtPL4(,JZ0KLFgkXP3A9WMANoni,,0,0,340000,2,21,0,3,1428,1040,90,7227,1
3530,0,44,m4Onx$jC_+,Xlh4OkBJvFkCElKYmKNQ,0,1,0,200000,9,14,2,1,1428,1000,91,7242,1
3542,1,28,tyOjI2@FcB,RD8BUJjq4e1qknku300N,0,0,1,70000,0,17,6,1,1428,1350,0,7227,1
3545,0,28,-(Tu#R_@lh,hpPCHpM0tO0AhtuGoypP,,0,0,280000,4,20,5,1,1428,1520,263,7227,1
3550,0,30,y3FVI6dzfi,C55OgTGl37GGqJVFyeYQ,0,1,0,200000,1,16,14,1,1428,1000,127,7227,1
3553,0,21,+qOE#oK7Bu,YEKQrtjpUQRrhKaT6YRU,1,0,0,390000,6,19,0,2,1428,1260,0,7227,1
3555,1,24,C_QpEX%9CB,SYy2B7hNPyV792L5eCqu,0,0,0,160000,7,21,6,1,1428,4000,99,7227,1
3565,1,33,T+BA%psI8c,"",0,0,0,20000,8,22,1,1,1428,1340,336,7227,1
3573,0,39,fXm+BayjVA,hpPCHpM0tO0AhtuGoypP,1,0,0,200000,6,21,3,1,1428,975,0,7227,1
3575,1,22,ghOfqAzHdO,noI8N7cvgfYPRswJVqSt,0,1,1,360000,7,23,10,1,1428,2000,200,7227,1
3578,0,20,cN50%TMttL,b2ZbgyfuDZYdwsGZq0N9,0,0,1,80000,3,26,16,1,1428,1056,362,7227,1
3579,0,25,^+3(I8C%&b,yHrDLKQ3V9TnmM5OZdNu,0,0,0,390000,3,27,15,1,1428,2101,51,7228,1
3583,1,20,W@&0muZANj,vtFJx028ksA5j1r4Gevb,0,1,1,150000,1,22,19,1,1428,600,0,7227,1
3590,1,34,R6B&KN5OOi,pup1FL83CRpbaMg9C534,1,0,0,100000,8,20,10,1,1428,1000,123,7227,1
3592,1,1945,fXm+BayjVA,"",0,0,2,220000,9,22,6,1,1428,340,23,7227,1
3595,1,1937,zzhjn9-Ew-,nBFBZ7ZONkLc6OswKgos,0,0,2,50000,1,25,20,2,1428,420,270,7227,1
3606,1,52,WUn^8@yRRZ,RD8BUJjq4e1qknku300N,1,0,3,230000,8,18,6,1,1428,60,14,7232,1
3615,0,22,m4Onx$jC_+,U5K7lQEiD5wBoxQfY6Tz,0,0,0,70000,6,18,15,1,1428,1470,32,7227,1
3620,,27,KnasAzg4Vf,T9HRiTpDzJk0xkhhMyUc,,,1,35000000,6,14,8,1,1428,1800,185,7227,1
3630,1,22,UaSer)d$CZ,4NcOXE1hJebOzWNFGD3a,1,0,0,390000,3,15,0,1,1428,690,10,7228,1
3632,0,22,+d)U@Ozdq@,Wlb9y8b5EujLakHZQZ0D,1,0,0,28000000,5,17,11,1,1428,400,362,7228,1
3644,1,25,+d)U@Ozdq@,NJRRltMExbMcFROsvdGD,,0,0,150000,8,20,4,1,1428,3000,54,7227,1
3648,1,33,Y1+5*e_(9D,JZxqPj2lkI5WfrXtLR8h,0,1,0,310000,7,24,0,1,1428,800,40,7227,1
3649,0,28,xAZj4fx97F,duj1wNy6PQygCaQYt6ze,0,1,0,130000,5,25,24,2,1428,1100,10,7227,1
3652,1,22,+d)U@Ozdq@,nrQMSSqhv27ILkeKQI8X,1,0,0,100000,1,19,4,1,1428,1200,0,7227,1
3656,0,25,_cbxM0a-Yi,Jw5OmlNzw1TWSySS8Kz6,1,0,0,110000,9,23,22,2,1428,3430,74,7227,1
3657,1,33,yJrFzC0McE,u6H8Em4pxxagN7S8TAR5,1,0,0,250000,0,24,9,1,1428,1000,239,7227,1
3661,1,39,N)Eb*EJXD4,oy7aZVGbnl73VxOs01nQ,1,0,0,310000,7,19,13,1,1428,500,169,7228,1
3668,1,30,pi&NYvrpiu,4tn4ahgRkWMzsSCk5tnp,1,0,0,140000,4,26,2,1,1428,10005,197,7228,1
3669,1,24,(O@$+)2-Iq,Jsdxxb8QCqG5031DdLI5,1,1,0,340000,5,27,24,1,1428,972,21,7227,1
3672,1,26,C_QpEX%9CB,noI8N7cvgfYPRswJVqSt,1,0,0,370000,3,21,18,1,1428,160,7,7122,1
3676,0,28,SSbZb5Hpun,rwanDIFAePDVZahjv9Cg,0,0,0,320000,8,25,1,1,1428,500,0,7227,1
3690,0,1989,py_Z4O$Gg+,zPz024CQIonY5H9jYIve,0,0,1,160000,5,21,15,1,1428,400,122,7122,1
3709,1,27,tyOjI2@FcB,NJRRltMExbMcFROsvdGD,0,0,0,90000,1,22,13,1,1428,3500,159,7227,1
3714,0,31,vB5-)b$ZR+,Jsdxxb8QCqG5031DdLI5,1,1,0,350000,9,18,6,1,1428,400,0,7122,1
3715,,28,6J4&mF&#tl,EAE3RcxIwQfn3oIbcXZN,,0,0,270000,2,19,10,1,1428,2920,43,7227,1
3727,1,25,A&D5V21q5$,AACwntwTHc6JRW83FHAG,1,0,0,50000,7,22,9,1,1428,3000,0,7227,1
3729,0,27,IgSHlRCsd#,AEvBGGIi1TYMZpsS5CoK,0,0,0,150000,1,24,9,1,1428,1050,9,7227,1
3738,1,25,(O@$+)2-Iq,C6o0rm2Kne9WJe6IrQhX,0,1,0,0,4,24,18,1,1428,734,58,7233,1
3742,1,29,T+BA%psI8c,T9HRiTpDzJk0xkhhMyUc,1,0,2,27000000,9,19,18,1,1428,450,0,7227,1
3743,0,25,4!5PbGR!VN,DAHGwLtn4JPcATVSWFHk,1,0,0,20000,7,20,3,1,1428,900,36,7227,1
3744,1,21,Nljw_d_PZV,DUPFnmZiv2kqwJJgYK0p,0,1,2,80000,3,21,6,1,1428,200,25,7227,1
